valor_gasto,edad,salario,edad_salario
664869.6498054474,40,25000000,1000000000
1121456.492063492,33,1850000,61050000
1127558.6274509802,36,3500000,126000000
519547.9365079365,35,4000000,140000000
133982.60869565222,60,3000000,180000000
419251.93333333335,33,3700000,122100000
226923.5578869957,54,1900000,102600000
85138.82352941176,27,1600000,43200000
540784.6829880729,29,2500000,72500000
668142.0,30,1500000,45000000
615118.0,52,2100000,109200000
795388.9716840538,32,2000000,64000000
506563.5289806795,53,2122000,112466000
465022.0,28,1700000,47600000
522200.0,55,2700000,148500000
1724060.0,68,2400000,163200000
496348.0,32,2600000,83200000
352201.431372549,40,2060000,82400000
150000.0,31,1500000,46500000
958741.818181818,40,5000000,200000000
683728.0,30,2020000,60600000
1106680.0,46,2800000,128800000
532711.724137931,35,1600000,56000000
525882.3870967742,31,1700000,52700000
193002.4269662921,57,1600000,91200000
955415.8053963314,44,3245187,142788228
655220.0,46,1611000,74106000
703822.0,61,2300000,140300000
752102.0,31,2443773,75756963
986678.0,30,2100000,63000000
688212.5,26,3000000,78000000
583032.0,34,1500000,51000000
751432.0,43,1700000,73100000
1070444.4680851065,42,3500000,147000000
1034573.0,63,10000000,630000000
402007.6427795874,47,2164000,101708000
1010627.0,28,1500000,42000000
615928.0,58,3000000,174000000
465038.4615384615,42,3000000,126000000
669218.0,63,3325000,209475000
495260.0,50,1447000,72350000
261547.6456504389,29,1700000,49300000
330894.0,23,1600000,36800000
1180942.125,34,2200000,74800000
77820.0,51,3100000,158100000
496438.0,26,1560000,40560000
245622.0,39,3300000,128700000
1679072.0,47,5000000,235000000
715599.0,45,2000000,90000000
547569.1279069767,32,5500000,176000000
300000.0,38,1500000,57000000
252573.0,31,2000000,62000000
291316.0,51,3000000,153000000
906488.0,54,2200000,118800000
468683.72093023255,34,3000000,102000000
356902.54545454547,25,4000000,100000000
558530.0,52,3238400,168396800
679736.0,60,1900000,114000000
519626.02739726024,33,5000000,165000000
456494.4978523215,60,3200000,192000000
696800.0,31,2200000,68200000
604275.0,51,1858000,94758000
974250.0,48,2500000,120000000
244665.0,47,2500000,117500000
1147222.5555555557,29,2600000,75400000
764589.0,35,1500000,52500000
504460.0,34,1500000,51000000
342534.0,31,1800000,55800000
391342.0,50,2300000,115000000
362238.0,38,2800000,106400000
920501.4388489207,60,2000000,120000000
577468.0,36,1420000,51120000
310872.0,38,3000000,114000000
976502.0,59,2900000,171100000
530849.0,38,2000000,76000000
94160.0,24,1500000,36000000
844828.0000000001,39,1640000,63960000
2332102.0,33,3600000,118800000
300670.0,50,1500000,75000000
582135.4545454546,28,1450000,40600000
67430.0,31,2800000,86800000
551217.7777777779,25,2000000,50000000
1383232.0,62,2500000,155000000
200000.0,25,1500000,37500000
837330.0,27,3500000,94500000
366831.33333333326,30,1800000,54000000
320418.7297297297,41,3120000,127920000
718984.2857142857,24,4500000,108000000
253732.0,58,2500000,145000000
191712.0,39,2700000,105300000
543944.355402792,51,3353300,171018300
718364.546594982,28,1532000,42896000
1525926.90647482,39,12000000,468000000
617735.0,35,2000000,70000000
1637310.0,34,3000000,102000000
977879.0,27,1600000,43200000
514691.0,34,2000000,68000000
621664.0,34,1770000,60180000
446530.5,31,1624000,50344000
166622.0,29,1900000,55100000
399908.66666666674,57,3300000,188100000
208513.70270270272,36,3800000,136800000
888258.0,27,2000000,54000000
716454.8837209302,35,2800000,98000000
326175.5755804513,52,3959000,205868000
652518.75,26,3000000,78000000
745070.0,46,1800000,82800000
1014316.0,49,2200000,107800000
832503.4883720932,34,3000000,102000000
369078.431372549,49,3500000,171500000
280736.0,64,7000000,448000000
610000.0,50,1500000,75000000
352800.0,49,4000000,196000000
302094.0,33,2136000,70488000
552284.0,44,1500000,66000000
468497.0,28,2400000,67200000
1283144.666666667,38,2200000,83600000
315851.16279069765,47,1500000,70500000
649223.0,28,4653811,130306708
1644205.0,65,4800000,312000000
585212.0,60,3600000,216000000
80931.44453711426,31,2995000,92845000
831795.8717538364,49,2500000,122500000
909748.0,60,8000000,480000000
1247299.0,60,2636490,158189400
560362.6875,47,3500000,164500000
825452.2352941177,46,4000000,184000000
599688.0080858342,56,3206000,179536000
323900.0,43,2250000,96750000
887650.2169197395,32,1500000,48000000
336104.0,37,1800000,66600000
893763.8631790744,23,2600000,59800000
608531.0,40,1500000,60000000
983340.0,32,2200000,70400000
1084954.0,27,2300000,62100000
455140.00000000006,56,2760000,154560000
1108581.0,53,2000000,106000000
123334.0,57,1500000,85500000
560000.0,54,3600000,194400000
1077500.7839448105,53,2500000,132500000
576853.7142857143,29,1800000,52200000
170748.0,35,2400000,84000000
72950.0,35,1575000,55125000
320864.0,29,1600000,46400000
271504.0,50,3600000,180000000
745644.0,26,2000000,52000000
594868.6440677965,31,1450000,44950000
844124.0,38,3300000,125400000
498183.0,31,2000000,62000000
296873.0,44,1500000,66000000
233688.0,58,1800000,104400000
601930.1612903228,28,3000000,84000000
76855.0,55,2000000,110000000
755968.0,52,3500000,182000000
613150.0,26,1500000,39000000
299725.0,48,1700000,81600000
459602.2857142857,30,1600000,48000000
854896.0,28,5200000,145600000
355886.41328090866,27,1600000,43200000
292237.2413793103,62,2400000,148800000
526978.0,24,1500000,36000000
400822.0,57,2000000,114000000
219562.8358208955,30,1750000,52500000
344896.0,40,4800000,192000000
300000.0,34,1680000,57120000
249544.0,40,2600000,104000000
690688.0,29,2000000,58000000
759170.0,42,4158260,174646920
146030.0,47,2300000,108100000
109140.0,33,6800000,224400000
532780.0,33,1475000,48675000
1073109.0,26,3800000,98800000
283612.6829268293,26,1500000,39000000
278155.2249232892,64,2704291,173074624
1459679.0,21,2000000,42000000
918100.0,29,1800000,52200000
1005837.3645511742,60,2600000,156000000
509720.0,33,3090000,101970000
225421.5,30,1500000,45000000
1014708.0,44,6000000,264000000
249857.4814814815,47,2100000,98700000
606251.6040329973,28,1500000,42000000
289634.5390070922,53,1550000,82150000
250000.0,58,3500000,203000000
961626.0,40,2441000,97640000
1004693.3333333335,32,12000000,384000000
952464.0,26,1605000,41730000
302966.0,48,3000000,144000000
286238.75,34,2000000,68000000
1203521.0,42,2000000,84000000
2574383.0,36,9000000,324000000
1152010.0,35,1900000,66500000
410000.0,57,3110000,177270000
904604.0,51,3500000,178500000
896774.0,24,1750000,42000000
495986.1428571429,30,1800000,54000000
50080.0,64,3000000,192000000
1011224.5283018869,31,2000000,62000000
741046.0,64,3719000,238016000
337176.2962962963,25,2000000,50000000
918994.9494949495,34,2600000,88400000
320029.10526315786,43,4500000,193500000
533916.0,36,2000000,72000000
381000.0,34,2000000,68000000
140297.29411764705,35,1800000,63000000
519338.0,46,2200000,101200000
1298385.633802817,58,4600000,266800000
546131.2315270936,25,1600000,40000000
216175.0,41,7000000,287000000
479910.0,25,1500000,37500000
333127.7118644068,40,2300000,92000000
1290653.0,35,2650000,92750000
778750.0253164556,59,3120000,184080000
1186290.0,39,1800000,70200000
587430.0,27,1600000,43200000
1044844.0,60,1900000,114000000
350536.0,24,1820000,43680000
642379.8437078955,29,2200000,63800000
849234.0,38,2000000,76000000
89822.0,42,2000000,84000000
410976.2820512821,30,1500000,45000000
375368.0,59,7500000,442500000
209762.79069767444,50,1800000,90000000
713885.0,52,3300000,171600000
108665.0,40,1700000,68000000
959421.0,30,3200000,96000000
757884.0,34,10174289,345925826
403452.0,34,1530000,52020000
120781.6,32,1700000,54400000
505610.66666666657,59,8000000,472000000
622526.0,24,2300000,55200000
253166.0,23,1600000,36800000
137246.0,39,3000000,117000000
2964278.0,31,5000000,155000000
399990.0,44,2900000,127600000
365059.0,23,1800000,41400000
589711.200691045,63,1900000,119700000
215511.1111111111,23,1500000,34500000
520760.0,65,1500000,97500000
428496.0,42,1500000,63000000
999466.0,60,2200000,132000000
141280.0,49,3600000,176400000
284107.0,50,3000000,150000000
166663.19999999998,36,1500000,54000000
394374.26627227664,41,1500000,61500000
621560.5771582294,55,3400000,187000000
383821.0,53,1900000,100700000
91362.0,45,2300000,103500000
1911474.0,40,3000000,120000000
471140.0,63,4800000,302400000
446820.0,31,2600000,80600000
120580.0,27,2400000,64800000
468196.0,41,2280000,93480000
317520.0,62,3120000,193440000
846715.4947805413,22,1600000,35200000
380053.8269675431,51,3120366,159138666
305344.0,47,3148000,147956000
226840.0,42,5000000,210000000
464730.0,60,4500000,270000000
506883.1345469764,31,2300000,71300000
353092.99999999994,42,2800000,117600000
1356710.0,34,3500000,119000000
192683.85185185182,46,1600000,73600000
937373.0,51,1780000,90780000
821409.75,41,2800000,114800000
591948.6363636364,32,2100000,67200000
127999.8338870432,35,2700000,94500000
114615.45454545454,47,1500000,70500000
509673.6,31,2400000,74400000
399769.8116657196,30,2100000,63000000
859154.0,26,1900000,49400000
1192427.0,38,1700000,64600000
1627601.0,40,3000000,120000000
550275.1724137929,65,4000000,260000000
86947.87878787878,44,4000000,176000000
1067700.0,40,20000000,800000000
298120.0,46,1500000,69000000
771739.9999999999,35,1474000,51590000
554960.9053497942,27,1500000,40500000
44512.0,47,4500000,211500000
289011.2727272728,36,2600000,93600000
1560638.0,45,12000000,540000000
144651.85978057265,52,1500000,78000000
330865.7142857143,44,1500000,66000000
1265978.4615384615,30,5000000,150000000
676680.0,37,1700000,62900000
454142.0,31,2000000,62000000
1258299.5529061102,34,2000000,68000000
134797.0,26,3300000,85800000
1978217.0,30,2800000,84000000
400758.85714285716,38,6000000,228000000
653524.0,27,3000000,81000000
528396.0,34,2500000,85000000
1118429.0,33,2100000,69300000
251236.0,38,3500000,133000000
475067.7777777778,36,2000000,72000000
239868.0,42,1500000,63000000
725400.0,53,1500000,79500000
588765.0,28,4000000,112000000
1136888.0,51,2700000,137700000
370270.0,50,1600000,80000000
444350.0,37,2500000,92500000
780997.8,60,1800000,108000000
550197.6,48,2700000,129600000
330448.0,62,4000000,248000000
125896.8275862069,60,1600000,96000000
1425318.0,61,2100000,128100000
424284.0,55,4000000,220000000
831769.2,44,1800000,79200000
441026.00000000006,28,1500000,42000000
628946.0,32,2800000,89600000
1008455.5111555113,42,3400000,142800000
964810.2651839178,27,1600000,43200000
295534.0,54,2500000,135000000
340952.03569624515,59,1620000,95580000
717687.9279279279,31,2240000,69440000
1287548.0689655172,47,1800000,84600000
720281.0,40,2000000,80000000
405102.00000000006,52,2500000,130000000
21010.90909090909,30,1600000,48000000
466377.7777777778,27,1500000,40500000
862542.0,34,2800000,95200000
225463.0,48,2500000,120000000
85600.0,25,1600000,40000000
188919.76380687734,26,1500000,39000000
270066.0,28,1600000,44800000
124929.72972972973,35,2400000,84000000
391754.0,43,4000000,172000000
337902.0,58,5900000,342200000
107823.39622641508,60,1800000,108000000
474000.0,37,2100000,77700000
320076.0,31,3420000,106020000
1630571.3636363638,22,4000000,88000000
335000.0,32,2000000,64000000
633456.0,37,2000000,74000000
905755.0,28,1800000,50400000
614937.4390243902,30,1500000,45000000
325093.5172413793,37,1600000,59200000
1103772.013153087,26,2000000,52000000
1019148.0,30,3000000,90000000
773998.0000000001,37,3000000,111000000
594858.4,51,1800000,91800000
692786.0,31,1800000,55800000
1031738.0,56,1500000,84000000
371040.0,38,4800000,182400000
35620.0,44,2500000,110000000
177639.54270342967,22,2935000,64570000
654263.9354838709,56,2300000,128800000
187680.0,47,2400000,112800000
677643.1013443078,30,2100000,63000000
266550.0,56,3000000,168000000
293275.48387096776,26,2000000,52000000
661738.6413255067,31,2100000,65100000
227681.0,29,1500000,43500000
687906.0,40,1500000,60000000
118770.0,56,1500000,84000000
722766.0,47,1600000,75200000
505997.00000000006,39,2200000,85800000
366842.0,25,1420000,35500000
1308010.0,45,2050000,92250000
129256.0,31,1500000,46500000
43228.0,45,1500000,67500000
956271.0,40,3900000,156000000
974014.0,60,2300000,138000000
1015640.0,37,2000000,74000000
704744.8,59,3200000,188800000
1019604.0,31,3341000,103571000
926789.0,61,1600000,97600000
296596.0,72,3500000,252000000
536510.0,27,2700000,72900000
658598.0,50,3123000,156150000
62147.517730496445,24,2000000,48000000
1091950.0,40,2064000,82560000
316433.0,48,12000000,576000000
865269.12,24,3800000,91200000
472313.694267516,28,1800000,50400000
296364.0931932389,29,1500000,43500000
418719.0,56,3120336,174738816
600000.0,56,1500000,84000000
161570.0,50,2300000,115000000
485060.64220183494,45,2200000,99000000
710913.1584992344,39,2085000,81315000
1304220.0,41,2200000,90200000
226551.69026548672,53,1950000,103350000
478945.0,45,1500000,67500000
249435.35714285716,26,2000000,52000000
587513.1736808374,30,2531000,75930000
509092.5714285715,41,2000000,82000000
700000.0,46,3800000,174800000
385982.3529411765,33,2500000,82500000
633975.0,52,3000000,156000000
1084607.030075188,24,2200000,52800000
348148.0,37,2000000,74000000
742754.0,45,1600000,72000000
597440.0,58,1600000,92800000
523306.0,64,2100000,134400000
483195.7894736842,39,1800000,70200000
286576.0,30,1500000,45000000
785123.0,42,1500000,63000000
414203.2941176471,50,4000000,200000000
341140.0,49,2800000,137200000
810353.9857547077,33,3500000,115500000
1221594.0,35,1700000,59500000
264410.0,33,3700000,122100000
776498.0,44,5000000,220000000
280776.8205128205,43,2800000,120400000
400180.0,45,8500000,382500000
1404422.652173913,52,3100000,161200000
487233.0,27,2000000,54000000
530201.0,60,2000000,120000000
588409.5,47,2100000,98700000
1693415.0000000002,59,3100000,182900000
301511.05263157893,42,1500000,63000000
672778.0,50,1500000,75000000
346520.5625,30,1700000,51000000
1045862.0,24,2200000,52800000
405960.0,25,1700000,42500000
1136574.0,43,1624511,69853973
451754.0,44,3120000,137280000
655268.0,43,2000000,86000000
883744.0,43,1700000,73100000
616606.1538461539,38,1600000,60800000
1057160.0,34,4000000,136000000
217127.73033707862,26,1800000,46800000
911808.0,25,2400000,60000000
0.0,29,3500000,101500000
496730.0,41,3800000,155800000
308148.0,47,1700000,79900000
876281.25,45,2600000,117000000
915416.0,44,1700000,74800000
405892.28981015115,25,2000000,50000000
1859723.0,57,3200000,182400000
600663.6000000001,42,4500000,189000000
1025761.1111111112,32,1500000,48000000
582234.0,46,1800000,82800000
598980.0,55,2200000,121000000
470118.0,42,1624000,68208000
515317.55835357547,54,3120336,168498144
674100.0,60,3500000,210000000
305346.0,27,1500000,40500000
90270.96551724136,46,1900000,87400000
450185.14619883045,43,2320000,99760000
888832.7272727272,42,4000000,168000000
658702.5316455697,43,5000000,215000000
827882.0,34,3500000,119000000
465280.0,48,2400000,115200000
1067644.0,34,1800000,61200000
363690.0,48,9000000,432000000
514344.0,47,1715000,80605000
1076520.7467972196,44,1800000,79200000
401806.0,45,1700000,76500000
527636.3374604088,35,1700000,59500000
72332.0,23,2800000,64400000
527289.5384615384,28,2100000,58800000
706171.1111111111,56,1800000,100800000
681657.0,32,1800000,57600000
8411.398624303964,29,2000000,58000000
714468.0,28,1941000,54348000
590648.0,31,4020000,124620000
581720.0,62,3000000,186000000
282714.0,46,2000000,92000000
1643306.0,45,2500000,112500000
1205968.0,63,3200000,201600000
212573.3333333333,51,2500000,127500000
1138162.0,60,4300000,258000000
498602.2058823529,24,1500000,36000000
573912.0,34,2400000,81600000
195664.63414634144,49,5000000,245000000
183360.00000000003,57,2500000,142500000
274187.5,41,2500000,102500000
391948.0,40,2800000,112000000
296654.75409836066,50,3100000,155000000
630942.4,28,2200000,61600000
298692.0,40,3600000,144000000
487706.0,58,1700000,98600000
152567.56756756754,49,2500000,122500000
521372.0,28,2020000,56560000
123154.0,44,1800000,79200000
128994.43413729127,26,1500000,39000000
209269.75609756092,51,3000000,153000000
799221.9444444444,43,1700000,73100000
375315.8415841584,39,10000000,390000000
484240.0,33,4000000,132000000
332737.1481481481,57,3800000,216600000
169636.0,40,1500000,60000000
902651.0,48,3200000,153600000
574167.7941176471,58,4200000,243600000
776852.0,25,1440000,36000000
1090400.0,29,1800000,52200000
332506.0,48,2900000,139200000
163071.75438596492,37,3500000,129500000
566910.0,27,1500000,40500000
1532550.0,55,3120336,171618480
617529.0,32,1800000,57600000
631878.0,51,2300000,117300000
249251.10447761195,30,3600000,108000000
262096.07142857145,28,1500000,42000000
1076944.0,39,2500000,97500000
300456.0,45,2700000,121500000
284411.4871794871,62,2200000,136400000
348228.0,34,3000000,102000000
236679.41235661102,43,2400000,103200000
542313.4827586208,23,1700000,39100000
89044.56,36,1800000,64800000
